drama_id,drama_name,native_name,year,synopsis,genres,tags,director,sc_writer,country,type,tot_eps,ep_duration,start_dt,end_dt,aired_on,org_net,tot_user_score,tot_num_user,tot_watched,content_rt,rank,popularity
e5ab5b4cfdfed14c1e21f24b83af6cc7c5fb2e3d4ab7815a3083d99ec5be35a5,Entertainer,딴따라,2016,"Seok Ho is a manager who finds success in raising a highly popular idol group. He hopes for more success as he plans to take his group and build his own label, but he eventually falls flat on his face. He deceives people to find his way back to the top and meets Ha Neul, who gave up dreams to become a singer after losing his parents. Having been wrongly convicted of a crime, he is in a state of despair when he meets Seok Ho. Meanwhile, Seok Ho seems untrustworthy to Ha Neul's sister, Geu Rin. To protect her younger brother, Geu Rin takes a break from her university to work several part-time jobs. But seeing her younger brother feel lifted from despair when he meets Seok Ho, Geu Rin is determined to become his manager as he embarks on an inspiring life project, the Entertainers.","Music,  Business,  Comedy,  Drama","Unrequited Love, Bromance, Entertainment Industry, Slight Romance, Older Man/Younger Woman, Band, Older Woman/Younger Man, Friendship, Idol Supporting Character, Idol Male Lead","['Hong Sung Chang', 'Lee Kwang Young']",['Yoo Young Ah'],South Korea,Drama,18,3600,20/4/16,16/6/16,"Wednesday, Thursday",SBS,7.7,7866,19146,15+ - Teens 15 or older,4280,685
5fe28176d3c2e9aa2bb66d208b94d4a1b36b76d429c21f1859d7f7a98d1da38e,Hororong Story,호로롱 스토리,2016,'Hororong Story' is a short web-drama telling the story of three people whose lives change after purchasing items from a convenience store. Ji-U will be playing the role of a cashier at the store. ,Comedy,"Short Length Series, Miniseries, Web Series",,,South Korea,Drama,3,480,19/4/16,19/4/16,,Naver TV Cast,6.9,7,41,G - All Ages,84802,99999
0198eab89e73a704e60d3c5fd12407fe4f9829c896f1949eea678a163abfce41,Dramaworld,드라마월드,2016,"Claire Duncan is a 20-year-old college student obsessed with Korean Drama. She's constantly glued to the screen watching her favorite actor, Joon Park, in 'Taste of Love.' Disappointed that her own life isn't nearly as exciting as those within the world of K-drama, Claire desperately wishes that she too could live in a world of 'Taste of Love.' Thanks to a touch of magic, Claire finds her world turned upside-down when she is sucked through her smartphone into the world of 'Taste of Love' and comes face to face with Joon Park himself.Claire also meets Seth Ko, a waiter who has also magically transported into the world of dramas years ago. With his help, Claire learns to navigate this new place. But her presence begins to throw 'Taste of Love' off-balance, causing other dramas to splice into the series. As things spiral further out of control, Claire realizes she can no longer just watch the drama unfold. She's now part of it, and it's her job to set things right before everything falls apart completely.","Comedy,  Romance,  Drama,  Supernatural","Crossworlds Traveler, Parody, Nice Male Lead, Eccentric Female Lead, Interracial Relationship, Foreigner Female Lead, Foreigner Male Lead, Fictional World, Language Barrier, Arson",,,South Korea,Drama,10,1200,17/4/16,15/5/16,Sunday,Viki,7,5761,11162,13+ - Teens 13 or older,8173,1227
752c95ced38cb25aadc85a32c6afa1666f21c7f1fbd5ef1c970cd3e56f6d6ddc,Oh My God! Tip,오마이 갓!팁,2016,,Romance,"Miniseries, Web Series",,,South Korea,Drama,4,420,11/4/16,6/5/16,Monday,Naver TV Cast,7.6,42,189,Not Yet Rated,73561,99999
e28fe47682139ac9bbc5a2ee7a2d4def8b8da1fb5bf2991f317b576e321585c7,72 Seconds Season 3,72초 시즌3,2016,,"Comedy,  Romance,  Life","Short Length Series, Miniseries, Web Series",['Jin Kyung Hwan'],,South Korea,Drama,8,120,29/3/16,26/4/16,"Tuesday, Thursday",,7,26,103,15+ - Teens 15 or older,83457,99999
500fb98c9b44d250afb4bf96330bbf375cc6d204b9e4b19b14d30380b301ad02,"My Lawyer, Mr. Jo",동네변호사 조들호,2016,"Once a star prosecutor with a bright future, Jo Deul Ho loses everything after becoming a whistleblower against the intolerable corruption he witnesses. He instead rebuilds his life as a lawyer at a small neighborhood law practice, committed to justice and protecting the innocent. ","Mystery,  Comedy,  Law","Adapted From A Webtoon, Investigation, Law Firm Setting, Criminal Justice System, Lawyer Male Lead, Wrongfully Accused, Death, Misunderstanding, Strong Female Lead","['Lee Jung Sub', 'Lee Eun Jin']","['Yoo Young Sun', 'Lee Hyang Hee']",South Korea,Drama,20,3600,28/3/16,31/5/16,"Monday, Tuesday",KBS2,7.9,1185,3937,15+ - Teens 15 or older,2788,3002
2937183d21e1b46d913080b375d80167b60e232ddd11aabeaf2bdfdb083ae6e2,The Royal Gambler,대박,2016,"Baek Dae Gil and King Yeong Jo enter a match. Baek Dae Gil bets his life and King Yeong Jo bets the entire Kingdom of Joseon on the outcome. Baek Dae Gil is the best gambler in the Joseon era. He holds deep resentment inside but is also cool on the exterior. King Yeong Jo is a man who never lowers his head without a convincing reason. Meanwhile, Dam Seo exists solely to take revenge upon the king.","Action,  Historical,  Comedy,  Drama","Historical Fiction, Royalty, Gambling, Family Secret, Joseon Dynasty, Bromance, Family, Friendship",['Nam Gun'],['Kwon Soon Gyu'],South Korea,Drama,24,4500,28/3/16,14/6/16,"Monday, Tuesday",SBS,7.7,2613,7970,15+ - Teens 15 or older,3663,1675
ad88b9c447f43411b86f3205abe724d594f3bd5b5f5b826917e18daa4750668e,Monster,몬스터,2016,"People who commit cruelty against the weak in order to enrich themselves with more money and power while answering to no one are monsters. A man takes on the corrupt elite or monsters whose identities are hidden from the public after he loses his family in a conspiracy that was engineered by very powerful people. In a twist, he finds love amid the shady underworld and through this turn of events, this TV miniseries sends a message of noblesse oblige and the true meaning of life.","Business,  Romance,  Crime,  Melodrama","Power Struggle, Revenge, Blindness, Soap Opera, Murder, Manager Supporting Character, Death Of A Stepfather, Death Of A Brother, Death Of A Mother, Heir Male Lead",['Joo Sung Woo'],"['Jang Young Chul', 'Jung Kyung Soon']",South Korea,Drama,50,3780,28/3/16,20/9/16,"Monday, Tuesday",MBC,7.3,1438,5716,15+ - Teens 15 or older,7161,2221
01e362513e9ceac8f7f2cd4595baac2aa2d815081e34030dd39b3f9dd8930b30,Tomorrow Boy,투모로우 보이,2016,"Tomorrow Boy tells the tale of a handsome, young patriarch who lives on for tomorrow even in the midst of adversity. A young patriarch, Ahn Tae Pyeong, who has lost both his parents and is in charge of taking care of his grandmother along with his four younger siblings. Despite his circumstances, Tae Pyeong has a strong conviction and is energetic, while he pursues his studies and earns money for his family. ","Romance,  Life,  Youth","Hardworking Male Lead, Miniseries, Web Series, Poor Male Lead, Secret Crush, Poor Family, High School, Rich Woman/Poor Man, Student Female Lead, Student Male Lead",,,South Korea,Drama,5,960,28/3/16,25/4/16,,Naver TV Cast,7,1173,3285,Not Yet Rated,8295,3443
f83df3f894379228935151d72d88486d4d7b057caed94bffd1f7b3b623881338,Vampire Detective,뱀파이어 탐정,2016,Private detective Yoon San suddenly becomes a vampire. He solves various cases for his clients while also trying to uncover the mystery surrounding himself while maintaining his secret identity as he solves cases using his unique abilities. ,"Thriller,  Mystery,  Supernatural","Bromance, Vampire Fiction, Mutant, Slight Romance, Sassy Female Lead, Pre-produced, Death, Superhuman Strength, Interspecies Romance, Friends To Lovers","['Kim Ga Ram', 'Lee Seung Hoon']",['Yoo Young Sun'],South Korea,Drama,12,3660,27/3/16,12/6/16,Sunday,OCN,7.4,4730,14896,Not Yet Rated,6001,926
4b58056c346cd60ef70739a43417b7411c43bf46cf5c6d3298381cbdb0a73e42,Memory,기억,2016,"Park Tae Suk is a lawyer who finds out that he has Alzheimers and puts his life on the line to fight one last case. The drama depicts his vigorous efforts trying to protect the precious value of the life and family love, while his memory starts fading away. ","Law,  Romance,  Life,  Drama","Alzheimer's Disease, Teamwork, Bromance, Mother-Son Relationship, Father-Son Relationship, Law Firm Setting, Criminal Justice System, Co-workers' Relationship, Workplace Setting, Ex-spouse Relationship",['Park Chan Hong'],['Kim Ji Woo'],South Korea,Drama,16,3900,18/3/16,7/5/16,"Friday, Saturday",tvN,8.3,1453,7108,15+ - Teens 15 or older,1005,1846
cb3cf9c84163f77cd2cdd0c26448eefcc0e35aebff136120c3a544a378decc86,Ms. Temper & Nam Jung Gi,욱씨남정기,2016,"Although renowned as the youngest team supervisor in her company, Da Jung has been divorced three times already and is always surrounded by suspicion and disdain because of her bad temper. She is a strong and insensitive woman who doesnt care that other people talk about her or that they call her ""Hot-tempered. In contrast to the fiery Da Jung, Jung Gi is the timidest guy ever. Kind and inoffensive like a Father Teresa, he doesnt say things other people may not like to hear and is seen as a pushover. After a dynamic series of twists and turns, Da Jung becomes Jung Gis new boss, and his rather peaceful life is about to face a tempestuous storm. Hot-tempered"" Da Jungs tyranny turns Jung Gis life upside down, but with more unexpected twists and turns, one timid mans office survival story is about to shake things up as he takes on the world!","Business,  Comedy,  Life,  Drama","Naive Male Lead, Strong Female Lead, Boss-Employee Relationship, Smart Female Lead, Independent Female Lead, Eccentric Male Lead, Marketing Industry, Cosmetic Industry, Workplace Setting, Office Setting",['Lee Hyung Min'],['Joo Hyun'],South Korea,Drama,16,3900,18/3/16,7/5/16,"Friday, Saturday",jTBC,7.6,2769,6881,15+ - Teens 15 or older,4550,1901
6903b124bd0b0824f1d250ec4839fdae5d407e14a07e7d70197eb085eb27529c,Click Your Heart,클릭유어하트,2016,They cant resist her clumsy charms. Kwon Mi Na is a peppy high school girl who keeps getting into difficult situations because of her clumsiness. But that doesnt seem to deter four very different boys from taking an interest in her.Kim Ro Woon is the star baseball pitcher. Kim Da Won is the schools top student and a longtime friend of Mi Nas. Baek Ju Ho acts like a cold street thug but has a heart of gold for people who earn his trust. Kang Cha Ni is a boy band member who is passionate about dancing. Which boy will capture Mi Nas heart?Click Your Heart is a 2016 South Korean web drama series where the viewers got to choose the ending of each episode through their votes.,"Comedy,  Romance,  Youth","Alternate Ending, Interactive, Miniseries, High School, Web Series, Short Length Series, Unlucky Female Lead, Love Square, Student Female Lead, Student Male Lead",['Min Doo Shik'],,South Korea,Drama,7,900,17/3/16,31/3/16,"Thursday, Saturday",Naver TV Cast,7.1,8549,16475,13+ - Teens 13 or older,7861,821
3a8418f4144caef0b2a456969058925fe3292e8b949d0d2f3365697a9ee602ed,"Good-bye, Mr. Black",굿바이 미스터 블랙,2016,"Inspired by The Count of Monte Cristo, this TV show follows a devious plot of revenge and love. After searching for answers after a sudden tragedy, a man uncovers the betrayal of his best friend and devises a plot to exact revenge. To disguise his identity, he enters a phony marriage with a young woman but finds himself unexpectedly falling in love with her that restores his trust and confidence in humanity.","Thriller,  Business,  Romance,  Drama","Wrongfully Accused, Fake Marriage, Adapted From A Manhwa, Revenge, Double Identity, Rich Male Lead, Suspense","['Han Hee', 'Kim Sung Wook']",['Moon Hee Jung'],South Korea,Drama,20,3900,16/3/16,19/5/16,"Wednesday, Thursday",MBC,7.4,3412,10095,15+ - Teens 15 or older,6135,1346
f51255e000c739f2dba9dde5fc58c5a6dc0a8a59589c2315c82587c76ce77883,Nightmare Teacher,악몽선생,2016,"When a new teacher arrives, students' dreams begin to come true. Ye Rim, the class president, has to solve the bizarre and scary mystery before it's too late. ","Mystery,  Horror,  Youth,  Supernatural","High School, Web Series, School Bullying, Time Travel, Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Amateur Detective Female Lead, Teenager Supporting Character",,,South Korea,Drama,12,900,14/3/16,31/3/16,"Monday, Tuesday, Wednesday, Thursday",Naver TV Cast,7.6,8261,16575,13+ - Teens 13 or older,4931,812
5bd672a912db19583a438bd2131ce4f7e7c8a00434554e08bd6724e6c0af669c,Babysitter,베이비시터,2016,"An attractive babysitter, who graduated from a prestigious university, begins to work as a babysitter for 3 children from a wealthy couple. The attractive babysitter begins to change. ","Thriller,  Mystery,  Drama","Older Man/Younger Woman, Miniseries, Infidelity, Babysitting, Investigation, Suspense",['Kim Yong Soo'],['Choi Hyo Bi'],South Korea,Drama,4,3600,14/3/16,22/3/16,"Monday, Tuesday",KBS2,7.4,419,1187,Not Yet Rated,6254,6690
98b23d2e88988b2d851071270471aa19aa64b4ebc0060d40daed4964a8cd0a05,Why Do Women Always Get Upset?,여자들은 왜 화를 내는걸까,2016,The story centers on two girls with her boyfriends. They will have to put up with see their girlfriends angry in different situations. ,"Comedy,  Romance,  Life,  Drama","Short Length Series, Miniseries, Friendship",,,South Korea,Drama,6,240,13/3/16,29/3/16,"Tuesday, Sunday",Naver TV Cast,6.6,15,166,Not Yet Rated,87438,99999
4bfa8bb9f19f052fdb4fc055625230a6ad748644b9298502746c5be488b80e77,Virtual Excitement,두근두근 가상연애,2016,"On his first day working in a company, Kim Min Kyu is suddenly asked by a person if he knows himself.",Romance,"Workplace Setting, Office Setting, Short Length Series, Workplace Romance, Miniseries, Web Series",,,South Korea,Drama,6,360,11/3/16,11/3/16,,,7.4,81,261,Not Yet Rated,77029,14911
031a2c48a601c3445820dba9d34e0e50ee17268ad28e5cb57f913c3e9e19eb16,Pied Piper,피리부는 사나이,2016,"Every day on the job is tense, dangerous and possibly lethal! But the dangerous situations are diffused without using force by the expert negotiator Joo Sung Chan, who leads the police departments negotiation task force. The team handles the most dangerous, volatile and high-risk situations that jeopardize the lives of innocent people. Hostage crises, terrorist threats, and other major catastrophes await Sung Chan, Yeo Myung Ha and the other highly skilled team of negotiators when they come into work every day. Son Hee Sung is a thorn in their side as an aggressive broadcast journalist who tries to report on the many coverage-worthy events.","Action,  Thriller,  Mystery,  Drama","Investigation, Resentment, Sensitive Female Lead, Orphan Female Lead, Scheme, Injustice, Smart Male Lead, Corruption, Strong Female Lead, Revenge",['Kim Hong Seon'],['Ryu Yong Jae'],South Korea,Drama,16,3900,7/3/16,26/4/16,"Monday, Tuesday",tvN,8,1119,4577,15+ - Teens 15 or older,2245,2684
